Date,,,VXX,TQQQ,VXX,TQQQ,Capital,,,VXX,0.94,0.3,уменьшена эффективность на 1.5
9/15/2010,-0.30%,-0.20%,24337.1961,24157.40172,-0.20%,1.62%,2522111,,,,,,
9/16/2010,0.83%,0.56%,24472.34304,24528.46165,0.56%,1.54%,2548483,,,,,,
9/17/2010,-0.90%,-0.60%,24325.01137,24657.2193,-0.60%,0.52%,2547501,,,,,,
9/20/2010,0.00%,0.00%,24324.7711,24656.09445,0.00%,0.00%,2547430,,,,,,
9/21/2010,0.96%,0.64%,24480.01175,24998.07454,0.64%,1.39%,2573225,,,,,,
9/22/2010,-0.86%,-0.57%,24340.41307,24735.44277,-0.57%,-1.05%,2552371,,,,,,
9/23/2010,-0.86%,-0.57%,24201.18394,24587.92194,-0.57%,-0.60%,2537460,,,,,,
9/24/2010,0.00%,0.00%,24200.94305,26066.48295,0.00%,6.01%,2613741,,,,,,
9/27/2010,3.09%,2.06%,24699.83452,25982.6643,2.06%,-0.32%,2636479,,,,,,
9/28/2010,-0.97%,-0.65%,24540.31726,25688.6211,-0.65%,-1.13%,2613047,,,,,,
9/29/2010,-0.93%,-0.62%,24387.59104,25687.49624,-0.62%,0.00%,2604859,,,,,,
9/30/2010,-0.89%,-0.59%,24243.1224,25351.7167,-0.59%,-1.31%,2580119,,,,,,
10/1/2010,-0.96%,-0.64%,24087.56916,25110.12429,-0.64%,-0.95%,2559547,,,,,,
10/4/2010,-0.95%,-0.64%,23934.24221,24848.3063,-0.64%,-1.04%,2538057,,,,,,
10/5/2010,0.00%,0.00%,23933.99992,24847.18145,0.00%,0.00%,2537987,,,,,,
10/6/2010,2.75%,1.84%,24373.32802,24422.44631,1.84%,-1.71%,2539588,,,,,,
10/7/2010,-1.02%,-0.68%,24207.41604,24421.32145,-0.68%,0.00%,2530886,,,,,,
10/8/2010,0.00%,0.00%,24207.17509,24731.42678,0.00%,1.27%,2546942,,,,,,
10/11/2010,5.49%,3.66%,25093.22838,24927.61586,3.66%,0.79%,2603657,,,,,,
10/12/2010,-0.82%,-0.55%,24956.20707,25236.6664,-0.55%,1.24%,2612688,,,,,,
10/13/2010,0.00%,0.00%,24955.96965,26048.847,0.00%,3.22%,2654718,,,,,,
10/14/2010,-1.70%,-1.14%,24672.39711,26002.43668,-1.14%,-0.18%,2637270,,,,,,
10/15/2010,-1.24%,-0.83%,24468.57212,27400.02019,-0.83%,5.37%,2697251,,,,,,
10/18/2010,0.00%,0.00%,24468.33232,27432.71837,0.00%,0.12%,2698847,,,,,,
10/19/2010,-0.83%,-0.55%,24333.60959,26532.99102,-0.55%,-3.28%,2647159,,,,,,
10/20/2010,0.00%,0.00%,24333.36912,27009.75159,0.00%,1.80%,2670929,,,,,,
10/21/2010,4.50%,3.00%,25063.67025,27175.92529,3.00%,0.62%,2719225,,,,,,
10/22/2010,0.00%,0.00%,25063.43324,27174.80044,0.00%,0.00%,2719156,,,,,,
10/25/2010,4.26%,2.84%,25775.53392,27744.13383,2.84%,2.10%,2786269,,,,,,
10/26/2010,0.00%,0.00%,25775.30014,27782.43444,0.00%,0.14%,2788179,,,,,,
10/27/2010,-3.69%,-2.46%,25141.28921,28031.90598,-2.46%,0.90%,2766406,,,,,,
10/28/2010,-1.49%,-0.99%,24892.10591,28270.05634,-0.99%,0.85%,2764448,,,,,,
10/29/2010,-1.41%,-0.94%,24657.32659,28268.93149,-0.94%,0.00%,2751356,,,,,,
11/1/2010,0.00%,0.00%,24657.32659,28352.65301,0.00%,0.30%,2755430,,,,,,
11/2/2010,0.00%,0.00%,24657.08749,29139.22181,0.00%,2.77%,2793638,,,,,,
11/3/2010,0.92%,0.61%,24808.70113,29296.25819,0.61%,0.54%,2809755,,,,,,
11/4/2010,0.00%,0.00%,24808.46276,29295.13334,0.00%,0.00%,2809687,,,,,,
11/5/2010,3.53%,2.35%,25392.68765,29349.3635,2.35%,0.19%,2845371,,,,,,
11/8/2010,-1.26%,-0.84%,25180.09673,29364.15354,-0.84%,0.05%,2834177,,,,,,
11/9/2010,-1.27%,-0.84%,24967.4792,29040.67467,-0.84%,-1.10%,2806601,,,,,,
11/10/2010,-1.31%,-0.88%,24748.70977,28846.5859,-0.88%,-0.67%,2784926,,,,,,
11/11/2010,-1.29%,-0.86%,24536.50422,28845.46105,-0.86%,0.00%,2772932,,,,,,
11/12/2010,-1.23%,-0.82%,24336.03863,27731.26772,-0.82%,-3.86%,2708050,,,,,,
11/15/2010,0.00%,0.00%,24335.79788,27483.15668,0.00%,-0.89%,2695923,,,,,,
11/16/2010,-2.84%,-1.89%,23875.81966,27231.17604,-1.89%,-0.92%,2658086,,,,,,
11/17/2010,0.00%,0.00%,23875.57656,27230.05119,0.00%,0.00%,2658017,,,,,,
11/18/2010,5.24%,3.49%,24709.04888,28506.63837,3.49%,4.69%,2766717,,,,,,
11/19/2010,0.53%,0.36%,24797.09642,28662.4464,0.36%,0.55%,2779208,,,,,,
11/22/2010,0.00%,0.00%,24796.85778,29107.01867,0.00%,1.55%,2800748,,,,,,
11/23/2010,-1.21%,-0.81%,24596.13804,27871.3124,-0.81%,-4.25%,2729961,,,,,,
11/24/2010,0.00%,0.00%,24595.89841,27870.18754,0.00%,0.00%,2729893,,,,,,
11/26/2010,-2.19%,-1.46%,24237.46192,27586.26903,-1.46%,-1.02%,2696097,,,,,,
11/29/2010,0.00%,0.00%,24237.46192,27229.50915,0.00%,-1.29%,2678663,,,,,,
11/30/2010,0.00%,0.00%,24237.46192,27228.3843,0.00%,0.00%,2678608,,,,,,
12/1/2010,0.00%,0.00%,24237.22051,28781.29563,0.00%,5.70%,2754979,,,,,,
12/2/2010,1.57%,1.05%,24491.67952,29616.23757,1.05%,2.90%,2809401,,,,,,
12/3/2010,4.94%,3.30%,25299.00354,29906.65216,3.30%,0.98%,2869479,,,,,,
12/6/2010,4.99%,3.33%,26140.78845,30095.21996,3.33%,0.63%,2926264,,,,,,
12/7/2010,3.12%,2.08%,26684.42135,30241.53085,2.08%,0.49%,2963805,,,,,,
12/8/2010,-1.44%,-0.96%,26428.49223,30240.40599,-0.96%,0.00%,2949537,,,,,,
12/9/2010,-1.54%,-1.03%,26156.57304,30290.85704,-1.03%,0.17%,2936824,,,,,,
12/10/2010,0.00%,0.00%,26156.34041,30289.73218,0.00%,0.00%,2936756,,,,,,
12/13/2010,-0.58%,-0.39%,26055.05716,30077.54614,-0.39%,-0.70%,2920784,,,,,,
12/14/2010,-1.34%,-0.89%,25821.97691,30076.42129,-0.89%,0.00%,2907665,,,,,,
12/15/2010,-1.22%,-0.82%,25611.20965,29569.60857,-0.82%,-1.69%,2871300,,,,,,
12/16/2010,-1.25%,-0.83%,25397.40836,29568.48372,-0.83%,0.00%,2859261,,,,,,
12/17/2010,0.00%,0.00%,25397.17226,29679.57862,0.00%,0.38%,2864619,,,,,,
12/20/2010,2.11%,1.41%,25754.3439,29585.40214,1.41%,-0.32%,2880217,,,,,,
12/21/2010,0.00%,0.00%,25754.10942,29584.27729,0.00%,0.00%,2880149,,,,,,
12/22/2010,1.08%,0.72%,25940.32858,29627.39486,0.72%,0.15%,2892661,,,,,,
12/23/2010,-1.12%,-0.75%,25745.83095,29419.30571,-0.75%,-0.70%,2871658,,,,,,
12/27/2010,-0.86%,-0.57%,25598.18838,29188.21416,-0.57%,-0.79%,2852146,,,,,,
12/28/2010,-0.86%,-0.58%,25450.83461,29023.04137,-0.58%,-0.57%,2835867,,,,,,
12/29/2010,0.00%,0.00%,25450.59872,29021.91652,0.00%,0.00%,2835799,,,,,,
12/30/2010,0.26%,0.17%,25494.52072,28860.52482,0.17%,-0.56%,2830361,,,,,,
12/31/2010,0.39%,0.26%,25560.77918,28397.83808,0.26%,-1.60%,2811351,,,,,,
1/3/2011,0.00%,0.00%,25560.5438,28396.71323,0.00%,0.00%,2811282,,,,,,
1/4/2011,0.54%,0.36%,25651.7794,28490.61191,0.36%,0.33%,2820947,,,,,,
1/5/2011,0.00%,0.00%,25651.54444,28489.48706,0.00%,0.00%,2820879,,,,,,
1/6/2011,2.68%,1.79%,26110.12546,29046.09222,1.79%,1.95%,2873650,,,,,,
1/7/2011,-0.88%,-0.59%,25956.52416,28945.80461,-0.59%,-0.35%,2860236,,,,,,
1/10/2011,-0.87%,-0.58%,25805.32298,28944.67975,-0.58%,0.00%,2851850,,,,,,
1/11/2011,0.00%,0.00%,25805.08868,29147.56537,0.00%,0.70%,2861832,,,,,,
1/12/2011,3.61%,2.41%,26426.43017,29146.44052,2.41%,0.00%,2896230,,,,,,
1/13/2011,1.46%,0.97%,26683.90037,29256.00093,0.97%,0.38%,2915783,,,,,,
1/14/2011,0.00%,0.00%,26683.66991,29709.41248,0.00%,1.55%,2938365,,,,,,
1/18/2011,4.62%,3.08%,27505.4496,29867.85369,3.08%,0.53%,2991446,,,,,,
1/19/2011,1.14%,0.76%,27714.32315,29309.26012,0.76%,-1.87%,2974832,,,,,,
1/20/2011,-1.30%,-0.86%,27474.7322,29097.72404,-0.86%,-0.72%,2951238,,,,,,
1/21/2011,-1.35%,-0.90%,27227.45477,28885.09136,-0.90%,-0.73%,2927174,,,,,,
1/24/2011,0.00%,0.00%,27227.22652,28883.9665,0.00%,0.00%,2927104,,,,,,
1/25/2011,0.14%,0.09%,27252.29902,29167.72569,0.09%,0.98%,2942830,,,,,,
1/26/2011,0.00%,0.00%,27252.07088,29721.65081,0.00%,1.90%,2970761,,,,,,
1/27/2011,2.27%,1.51%,27664.71309,30316.35569,1.51%,2.00%,3022974,,,,,,
1/28/2011,0.72%,0.48%,27797.90795,28507.82918,0.48%,-5.97%,2940083,,,,,,
1/31/2011,0.00%,0.00%,27797.90795,28506.70433,0.00%,0.00%,2940025,,,,,,
2/1/2011,0.00%,0.00%,27797.90795,29932.08227,0.00%,5.00%,3013528,,,,,,
2/2/2011,0.00%,0.00%,27797.68204,30102.13636,0.00%,0.57%,3022076,,,,,,
2/3/2011,-0.66%,-0.44%,27674.76862,30170.49981,-0.44%,0.23%,3018826,,,,,,
2/4/2011,0.00%,0.00%,27674.5422,30631.09855,0.00%,1.53%,3041858,,,,,,
2/7/2011,3.18%,2.12%,28261.71842,31171.16981,2.12%,1.76%,3100944,,,,,,
2/8/2011,-0.34%,-0.23%,28197.64357,31698.42292,-0.23%,1.69%,3123654,,,,,,
2/9/2011,-1.31%,-0.87%,27951.82714,31731.75011,-0.87%,0.11%,3111681,,,,,,
2/10/2011,0.00%,0.00%,27951.6018,31620.6595,0.00%,-0.35%,3106221,,,,,,
2/11/2011,1.34%,0.89%,28200.99839,32264.98502,0.89%,2.04%,3151726,,,,,,
2/14/2011,2.54%,1.69%,28678.49582,32758.05641,1.69%,1.53%,3202491,,,,,,
2/15/2011,0.13%,0.09%,28703.75209,32664.05666,0.09%,-0.29%,3199306,,,,,,
2/16/2011,0.01%,0.01%,28705.62623,33225.4915,0.01%,1.72%,3226906,,,,,,
2/17/2011,-0.88%,-0.59%,28537.31168,33168.23711,-0.59%,-0.17%,3214665,,,,,,
2/18/2011,-0.78%,-0.52%,28389.24125,32979.43743,-0.52%,-0.57%,3197176,,,,,,
2/22/2011,0.00%,0.00%,28389.24125,32779.15636,0.00%,-0.61%,3187468,,,,,,
2/23/2011,0.00%,0.00%,28389.24125,32548.70657,0.00%,-0.70%,3176263,,,,,,
2/24/2011,0.00%,0.00%,28389.24125,32298.70363,0.00%,-0.77%,3164065,,,,,,
2/25/2011,0.00%,0.00%,28389.24125,32297.57878,0.00%,0.00%,3164010,,,,,,
2/28/2011,0.00%,0.00%,28389.01763,32578.42509,0.00%,0.87%,3177754,,,,,,
3/1/2011,1.54%,1.02%,28679.9011,32318.94449,1.02%,-0.80%,3181379,,,,,,
3/2/2011,0.00%,0.00%,28679.9011,32317.81963,0.00%,0.00%,3181324,,,,,,
3/3/2011,0.00%,0.00%,28679.6786,34142.64224,0.00%,5.65%,3271128,,,,,,
3/4/2011,-0.50%,-0.33%,28583.9321,33786.50805,-0.33%,-1.04%,3248607,,,,,,
3/7/2011,-1.62%,-1.08%,28276.03356,33444.09735,-1.08%,-1.01%,3214649,,,,,,
3/8/2011,0.00%,0.00%,28276.03356,33442.9725,0.00%,0.00%,3214595,,,,,,
3/9/2011,-1.65%,-1.10%,27964.14183,33014.58899,-1.10%,-1.28%,3176278,,,,,,
3/10/2011,0.00%,0.00%,27964.14183,31457.59772,0.00%,-4.72%,3101380,,,,,,
3/11/2011,0.00%,0.00%,27964.14183,31544.77424,0.00%,0.28%,3105677,,,,,,
3/14/2011,0.00%,0.00%,27964.14183,31511.96587,0.00%,-0.10%,3104062,,,,,,
3/15/2011,0.00%,0.00%,27964.14183,29719.69176,0.00%,-5.69%,3015789,,,,,,
3/16/2011,0.00%,0.00%,27964.14183,28025.26151,0.00%,-5.70%,2929818,,,,,,
3/17/2011,0.00%,0.00%,27964.14183,28025.26151,0.00%,0.00%,2929818,,,,,,
3/18/2011,0.00%,0.00%,27964.14183,27644.69541,0.00%,-1.36%,2909926,,,,,,
3/21/2011,0.00%,0.00%,27964.14183,27282.46036,0.00%,-1.31%,2890861,,,,,,
3/22/2011,-1.70%,-1.14%,27646.4822,27281.33551,-1.14%,0.00%,2874382,,,,,,
3/23/2011,-1.59%,-1.06%,27353.48583,27410.80452,-1.06%,0.47%,2865971,,,,,,
3/24/2011,-1.82%,-1.21%,27022.28904,28894.58754,-1.21%,5.41%,2926190,,,,,,
3/25/2011,0.00%,0.00%,27022.05976,29432.0543,0.00%,1.86%,2953393,,,,,,
3/28/2011,-2.05%,-1.36%,26653.56828,29201.22468,-1.36%,-0.78%,2921674,,,,,,
3/29/2011,-1.67%,-1.11%,26357.68276,29432.0543,-1.11%,0.79%,2917005,,,,,,
3/30/2011,0.00%,0.00%,26357.45058,30228.45908,0.00%,2.71%,2956457,,,,,,
3/31/2011,-0.44%,-0.29%,26280.19957,30259.12279,-0.29%,0.10%,2953624,,,,,,
4/1/2011,2.24%,1.50%,26673.3499,30541.0586,1.50%,0.93%,2989477,,,,,,
4/4/2011,-1.09%,-0.73%,26479.40737,30026.58905,-0.73%,-1.68%,2953430,,,,,,
4/5/2011,0.00%,0.00%,26479.1757,30025.46419,0.00%,0.00%,2953362,,,,,,
4/6/2011,2.50%,1.66%,26919.66904,30154.43021,1.66%,0.43%,2984270,,,,,,
4/7/2011,-0.90%,-0.60%,26758.30886,30153.30536,-0.60%,0.00%,2975270,,,,,,
4/8/2011,-0.91%,-0.61%,26595.41877,29756.4905,-0.61%,-1.32%,2946637,,,,,,
4/11/2011,-0.95%,-0.63%,26426.81025,29516.14587,-0.63%,-0.81%,2925396,,,,,,
4/12/2011,-0.91%,-0.60%,26267.1779,29515.02102,-0.60%,0.00%,2916505,,,,,,
4/13/2011,-0.89%,-0.59%,26111.21896,30191.96703,-0.59%,2.29%,2941293,,,,,,
4/14/2011,0.00%,0.00%,26110.98563,29905.60048,0.00%,-0.95%,2927331,,,,,,
4/15/2011,2.64%,1.76%,26569.86033,29832.03843,1.76%,-0.25%,2949453,,,,,,
4/18/2011,-0.95%,-0.64%,26401.083,28900.45866,-0.64%,-3.12%,2894033,,,,,,
4/19/2011,0.00%,0.00%,26400.85092,28899.33381,0.00%,0.00%,2893964,,,,,,
4/20/2011,7.44%,4.96%,27710.92551,30884.86879,4.96%,6.87%,3065182,,,,,,
4/21/2011,1.08%,0.72%,27909.5484,31854.62794,0.72%,3.14%,3124289,,,,,,
4/25/2011,0.00%,0.00%,27909.32248,31998.64313,0.00%,0.45%,3131339,,,,,,
4/26/2011,2.99%,1.99%,28465.40484,32514.2005,1.99%,1.61%,3187760,,,,,,
4/27/2011,-0.20%,-0.13%,28427.6156,33138.83447,-0.13%,1.92%,3216265,,,,,,
4/28/2011,0.00%,0.00%,28427.39172,33094.5221,0.00%,-0.13%,3214102,,,,,,
4/29/2011,2.40%,1.60%,28882.80525,33024.6449,1.60%,-0.21%,3236454,,,,,,
5/2/2011,-0.20%,-0.13%,28843.91565,32795.77145,-0.13%,-0.69%,3223060,,,,,,
5/3/2011,-1.07%,-0.71%,28638.67075,32611.15687,-0.71%,-0.56%,3202521,,,,,,
5/4/2011,-1.01%,-0.67%,28445.83173,32434.1314,-0.67%,-0.54%,3183047,,,,,,
5/5/2011,0.00%,0.00%,28445.60789,32433.00654,0.00%,0.00%,3182979,,,,,,
5/6/2011,4.08%,2.72%,29218.97211,32753.56126,2.72%,0.99%,3241977,,,,,,
5/9/2011,0.00%,0.00%,29218.7512,32752.4364,0.00%,0.00%,3241909,,,,,,
5/10/2011,4.54%,3.03%,30103.81188,33497.8897,3.03%,2.28%,3327903,,,,,,
5/11/2011,0.94%,0.62%,30291.72128,32875.76678,0.62%,-1.86%,3307386,,,,,,
5/12/2011,-1.29%,-0.86%,30031.0006,32874.64192,-0.86%,0.00%,3293096,,,,,,
5/13/2011,-1.40%,-0.93%,29750.53612,31986.11956,-0.93%,-2.70%,3233217,,,,,,
5/16/2011,0.00%,0.00%,29750.3171,31683.36093,0.00%,-0.95%,3217903,,,,,,
5/17/2011,-3.85%,-2.57%,28986.61622,31682.23608,-2.57%,0.00%,3176544,,,,,,
5/18/2011,0.00%,0.00%,28986.39428,32447.14012,0.00%,2.41%,3214877,,,,,,
5/19/2011,3.64%,2.43%,29690.58351,33066.22036,2.43%,1.91%,3284597,,,,,,
5/20/2011,-0.53%,-0.35%,29585.74866,32498.13373,-0.35%,-1.72%,3250583,,,,,,
5/23/2011,0.00%,0.00%,29585.74866,30845.76207,0.00%,-5.08%,3167945,,,,,,
5/24/2011,0.00%,0.00%,29585.52892,30487.91222,0.00%,-1.16%,3149557,,,,,,
5/25/2011,-0.90%,-0.60%,29407.45609,30434.23474,-0.60%,-0.18%,3137306,,,,,,
5/26/2011,2.52%,1.68%,29900.76989,30891.38792,1.68%,1.50%,3187183,,,,,,
5/27/2011,3.81%,2.54%,30659.99384,31560.56713,2.54%,2.17%,3262168,,,,,,
5/31/2011,2.40%,1.60%,31151.42262,33032.22462,1.60%,4.66%,3364368,,,,,,
6/1/2011,-1.09%,-0.73%,30925.52452,31404.82424,-0.73%,-4.93%,3269294,,,,,,
6/2/2011,-1.07%,-0.71%,30705.71191,31403.69939,-0.71%,0.00%,3257616,,,,,,
6/3/2011,0.00%,0.00%,30705.49611,30051.55065,0.00%,-4.31%,3187473,,,,,,
6/6/2011,3.02%,2.01%,31323.00998,29360.17234,2.01%,-2.30%,3182859,,,,,,
6/7/2011,0.00%,0.00%,31322.79628,29155.81964,0.00%,-0.70%,3171771,,,,,,
6/8/2011,-1.96%,-1.31%,30913.57686,28523.85664,-1.31%,-2.17%,3116677,,,,,,
6/9/2011,0.00%,0.00%,30913.36175,28498.65014,0.00%,-0.09%,3115289,,,,,,
6/10/2011,0.03%,0.02%,30919.7674,27230.23238,0.02%,-4.45%,3046285,,,,,,
6/13/2011,-1.09%,-0.72%,30695.67824,27229.10752,-0.72%,0.00%,3035183,,,,,,
6/14/2011,0.00%,0.00%,30695.46235,28151.04361,0.00%,3.39%,3086555,,,,,,
6/15/2011,-3.19%,-2.12%,30043.59579,26645.1802,-2.12%,-5.35%,2971228,,,,,,
6/16/2011,0.00%,0.00%,30043.59579,26418.88383,0.00%,-0.85%,2958611,,,,,,
6/17/2011,0.00%,0.00%,30043.59579,26182.20804,0.00%,-0.90%,2945358,,,,,,
6/20/2011,0.00%,0.00%,30043.59579,26181.08319,0.00%,0.00%,2945295,,,,,,
6/21/2011,0.00%,0.00%,30043.37754,27652.02204,0.00%,5.62%,3028023,,,,,,
6/22/2011,-0.07%,-0.05%,30028.88997,27599.55312,-0.05%,-0.19%,3024420,,,,,,
6/23/2011,0.00%,0.00%,30028.67166,27745.19959,0.00%,0.53%,3032389,,,,,,
6/24/2011,4.59%,3.06%,30946.66384,26842.27878,3.06%,-3.25%,3029398,,,,,,
6/27/2011,0.00%,0.00%,30946.66384,26841.15393,0.00%,0.00%,3029334,,,,,,
6/28/2011,0.00%,0.00%,30946.66384,28138.42085,0.00%,4.83%,3102540,,,,,,
6/29/2011,0.00%,0.00%,30946.44873,28804.58495,0.00%,2.37%,3139255,,,,,,
6/30/2011,4.30%,2.86%,31832.72139,29758.25145,2.86%,3.31%,3236175,,,,,,
7/1/2011,2.68%,1.78%,32400.43872,31001.17341,1.78%,4.18%,3332615,,,,,,
7/5/2011,3.06%,2.04%,33061.48985,31813.7183,2.04%,2.62%,3410286,,,,,,
7/6/2011,-2.65%,-1.76%,32478.43521,32119.62787,-1.76%,0.96%,3396611,,,,,,
7/7/2011,0.00%,0.00%,32478.22509,33429.16624,0.00%,4.08%,3465842,,,,,,
7/8/2011,-4.41%,-2.94%,31524.0993,33153.93528,-2.94%,-0.82%,3400665,,,,,,
7/11/2011,-3.85%,-2.57%,30714.31259,31450.32282,-2.57%,-5.14%,3269616,,,,,,
7/12/2011,0.00%,0.00%,30714.31259,31449.19797,0.00%,0.00%,3269557,,,,,,
7/13/2011,0.00%,0.00%,30714.31259,31718.03257,0.00%,0.85%,3283532,,,,,,
7/14/2011,0.00%,0.00%,30714.31259,30654.00506,0.00%,-3.35%,3228456,,,,,,
7/15/2011,0.00%,0.00%,30714.31259,30652.88021,0.00%,0.00%,3228397,,,,,,
7/18/2011,0.00%,0.00%,30714.31259,29916.52379,0.00%,-2.40%,3189620,,,,,,
7/19/2011,0.00%,0.00%,30714.31259,29915.39894,0.00%,0.00%,3189560,,,,,,
7/20/2011,-1.23%,-0.82%,30461.91415,29932.10022,-0.82%,0.06%,3177345,,,,,,
7/21/2011,0.00%,0.00%,30461.69705,29930.97537,0.00%,0.00%,3177274,,,,,,
7/22/2011,2.21%,1.47%,30910.05127,30730.25987,1.47%,2.67%,3243080,,,,,,
7/25/2011,0.00%,0.00%,30910.05127,30688.86266,0.00%,-0.13%,3240896,,,,,,
7/26/2011,0.00%,0.00%,30910.05127,31012.0793,0.00%,1.05%,3257962,,,,,,
7/27/2011,0.00%,0.00%,30910.05127,28903.89238,0.00%,-6.80%,3147225,,,,,,
7/28/2011,0.00%,0.00%,30910.05127,28902.76753,0.00%,0.00%,3147164,,,,,,
7/29/2011,0.00%,0.00%,30910.05127,28504.52986,0.00%,-1.38%,3125482,,,,,,
8/1/2011,0.00%,0.00%,30910.05127,28504.52986,0.00%,0.00%,3125482,,,,,,
8/2/2011,0.00%,0.00%,30910.05127,28504.52986,0.00%,0.00%,3125482,,,,,,
8/3/2011,0.00%,0.00%,30910.05127,28104.15641,0.00%,-1.40%,3103532,,,,,,
8/4/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,-1.68%,3077411,,,,,,
8/5/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/8/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/9/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/10/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/11/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/12/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/15/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/16/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/17/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/18/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/19/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/22/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/23/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/24/2011,0.00%,0.00%,30910.05127,27631.07428,0.00%,0.00%,3077411,,,,,,
8/25/2011,0.00%,0.00%,30910.05127,27629.94943,0.00%,0.00%,3077348,,,,,,
8/26/2011,0.00%,0.00%,30910.05127,28496.55335,0.00%,3.14%,3125608,,,,,,
8/29/2011,0.00%,0.00%,30910.05127,28495.4285,0.00%,0.00%,3125547,,,,,,
8/30/2011,0.00%,0.00%,30910.05127,29290.99409,0.00%,2.79%,3169178,,,,,,
8/31/2011,0.00%,0.00%,30910.05127,29872.81007,0.00%,1.99%,3200653,,,,,,
9/1/2011,0.00%,0.00%,30910.05127,29245.11612,0.00%,-2.10%,3167026,,,,,,
9/2/2011,0.00%,0.00%,30910.05127,26954.34601,0.00%,-7.83%,3042990,,,,,,
9/6/2011,0.00%,0.00%,30910.05127,26188.936,0.00%,-2.84%,2999785,,,,,,
9/7/2011,0.00%,0.00%,30910.05127,26187.81115,0.00%,0.00%,2999720,,,,,,
9/8/2011,0.00%,0.00%,30910.05127,26083.7928,0.00%,-0.40%,2993763,,,,,,
9/9/2011,0.00%,0.00%,30910.05127,24253.61502,0.00%,-7.02%,2888734,,,,,,
9/12/2011,0.00%,0.00%,30910.05127,24253.61502,0.00%,0.00%,2888734,,,,,,
9/13/2011,0.00%,0.00%,30910.05127,24253.61502,0.00%,0.00%,2888734,,,,,,
9/14/2011,0.00%,0.00%,30910.05127,24252.49017,0.00%,0.00%,2888667,,,,,,
9/15/2011,0.00%,0.00%,30910.05127,25497.03591,0.00%,5.13%,2962784,,,,,,
9/16/2011,0.00%,0.00%,30910.05127,25996.04435,0.00%,1.96%,2991777,,,,,,
9/19/2011,0.00%,0.00%,30910.05127,25871.92982,0.00%,-0.48%,2984635,,,,,,
9/20/2011,0.00%,0.00%,30910.05127,26093.8058,0.00%,0.86%,2997433,,,,,,
9/21/2011,0.00%,0.00%,30910.05127,24672.9381,0.00%,-5.45%,2915825,,,,,,
9/22/2011,0.00%,0.00%,30910.05127,24672.9381,0.00%,0.00%,2915825,,,,,,
9/23/2011,0.00%,0.00%,30910.05127,24672.9381,0.00%,0.00%,2915825,,,,,,
9/26/2011,0.00%,0.00%,30910.05127,24672.9381,0.00%,0.00%,2915825,,,,,,
9/27/2011,0.00%,0.00%,30910.05127,24671.81325,0.00%,0.00%,2915758,,,,,,
9/28/2011,0.00%,0.00%,30910.05127,23430.3211,0.00%,-5.03%,2842397,,,,,,
9/29/2011,0.00%,0.00%,30910.05127,23017.73246,0.00%,-1.76%,2817371,,,,,,
9/30/2011,0.00%,0.00%,30910.05127,23016.60761,0.00%,0.00%,2817302,,,,,,
10/3/2011,0.00%,0.00%,30910.05127,21273.12603,0.00%,-7.57%,2710599,,,,,,
10/4/2011,0.00%,0.00%,30910.05127,21273.12603,0.00%,0.00%,2710599,,,,,,
10/5/2011,0.00%,0.00%,30910.05127,21272.00117,0.00%,-0.01%,2710527,,,,,,
10/6/2011,0.00%,0.00%,30910.05127,22602.62581,0.00%,6.26%,2795302,,,,,,
10/7/2011,0.00%,0.00%,30910.05127,22678.02502,0.00%,0.33%,2799965,,,,,,
10/10/2011,0.00%,0.00%,30910.05127,24533.87367,0.00%,8.18%,2914532,,,,,,
10/11/2011,0.00%,0.00%,30910.05127,25243.31166,0.00%,2.89%,2956671,,,,,,
10/12/2011,0.00%,0.00%,30910.05127,25994.7333,0.00%,2.98%,3000677,,,,,,
10/13/2011,0.00%,0.00%,30910.05127,26319.46397,0.00%,1.25%,3019420,,,,,,
10/14/2011,-2.11%,-1.40%,30476.25414,27969.67843,-1.40%,6.27%,3092890,,,,,,
10/17/2011,0.00%,0.00%,30476.25414,26733.49734,0.00%,-4.42%,3024541,,,,,,
10/18/2011,0.00%,0.00%,30476.25414,26732.37249,0.00%,0.00%,3024478,,,,,,
