Index,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
979,0.965,1.12,49.09822254,0.36475297,-35.23443602,134.6067793,1.393472639,187.570864
980,0.94,2.86,48.32358462,0.359458287,-34.63982795,134.4344708,1.39502958,187.5400633
981,0.93,0.3,27.49343466,0.215781902,-18.68027084,127.4130704,1.471789938,187.525275
982,0.95,0.9,43.78031711,0.330520246,-30.92650958,132.4588058,1.415624256,187.5118984
983,0.935,2.38,48.4837956,0.353712376,-35.44223477,137.0712447,1.367966662,187.508893
984,0.96,0.96,46.76004248,0.348881375,-33.42550276,134.028486,1.398933109,187.4968865
985,0.965,1.16,49.7753586,0.367897476,-35.92597265,135.2968199,1.38549787,187.4534558
986,0.935,2.84,48.45620133,0.353450778,-35.44223574,137.0946233,1.367188055,187.4341313
987,0.94,3.4,48.2896034,0.359160806,-34.63982795,134.4512055,1.394048593,187.4315138
988,0.935,2.44,48.47798873,0.353819166,-35.44223574,137.0134616,1.367802784,187.4073942
989,0.94,2.36,48.31105634,0.359539677,-34.63982795,134.3691934,1.394667907,187.4004017
990,0.935,3.36,48.43054871,0.353147166,-35.44223574,137.1398483,1.366464268,187.3967023
991,0.935,1.06,44.73294265,0.323157171,-33.04951677,138.4247253,1.35351276,187.3596319
992,0.935,2.72,48.43373312,0.353303913,-35.44223574,137.0880179,1.366554116,187.338195
993,0.935,1.22,47.79610729,0.333643404,-36.556587,143.2550642,1.307455406,187.299608
994,0.94,3.42,48.25962209,0.359189511,-34.63982795,134.3569916,1.393183077,187.1838869
995,0.935,3.38,48.40055981,0.353175999,-35.44223574,137.0437401,1.365618133,187.1494165
996,0.955,1.52,49.85211139,0.371096768,-35.78957488,134.3372287,1.392922703,187.1213758
997,0.97,0.68,43.77923344,0.323703747,-31.6421311,135.2447532,1.383574112,187.1211394
998,0.905,0.76,33.49682315,0.253634356,-23.64242966,132.0673731,1.416809678,187.1143324
999,0.94,2.88,48.27197291,0.359514464,-34.63982795,134.269905,1.393539627,187.1104333
1000,0.935,2.86,48.40456761,0.353507505,-35.44223574,136.9265627,1.365731213,187.0048806
1001,0.94,3.44,48.22963638,0.359218388,-34.63982795,134.2627158,1.392317434,186.93632
1002,0.935,3.4,48.37056652,0.353205008,-35.44223574,136.9475669,1.364771875,186.9021877
1003,0.94,3.82,48.23941027,0.35947796,-34.63982795,134.1929566,1.392599592,186.8770566
1004,0.935,2.36,48.39203246,0.353590264,-35.44223477,136.8590637,1.365377572,186.8642961
1005,0.955,2.14,53.47259924,0.379933345,-40.27932715,140.7420537,1.3275445,186.8413393
1006,0.95,2.72,52.48817522,0.378147183,-38.99797134,138.80356,1.345920657,186.8185787
1007,0.945,0.4,34.49682132,0.246281747,-25.87172955,140.0705564,1.333379017,186.7671408
1008,0.94,3.84,48.22119598,0.359498041,-34.63982795,134.1347947,1.392073773,186.7255297
1009,0.94,3.46,48.19964628,0.359247439,-34.63982795,134.1683784,1.391451665,186.6888135
1010,0.935,3.42,48.34056884,0.353234193,-35.44223574,136.8513291,1.363925493,186.6550164
1011,0.93,0.68,38.03684023,0.281486623,-27.53735083,135.1284113,1.381281753,186.6504089
1012,0.935,2.88,48.35292772,0.353564622,-35.44223574,136.758388,1.364274197,186.5759401
1013,0.94,3.86,48.20297743,0.359518228,-34.63982795,134.0765881,1.39154783,186.5739853
1014,0.95,2.82,52.56429491,0.378231564,-39.17062104,138.9738453,1.341931619,186.4933973
1015,0.94,3.48,48.16965178,0.359276662,-34.63982795,134.0739795,1.390585769,186.4413678
1016,0.94,3.88,48.18475463,0.359538521,-34.63982795,134.0183368,1.391021765,186.4224234
1017,0.935,3.44,48.31056676,0.353263554,-35.44223574,136.7550266,1.363078986,186.407903
1018,0.94,4.28,48.19246946,0.359746578,-34.63982795,133.9622736,1.391244481,186.3742738
1019,0.935,3.82,48.32034599,0.353527501,-35.44223574,136.680586,1.363354906,186.3441475
1020,0.975,1.78,51.87655677,0.399632441,-36.13900172,129.8106746,1.435472877,186.3397025
1021,0.94,4.3,48.18533903,0.359756699,-34.63982795,133.9386845,1.391038636,186.313885
1022,0.94,3.9,48.16652757,0.35955892,-34.63982795,133.9600409,1.390495577,186.2708444
1023,0.94,4.32,48.17820603,0.359766867,-34.63982795,133.9150725,1.390832717,186.2534642
1024,0.94,3.5,48.13965288,0.359306058,-34.63982795,133.9795193,1.389719745,186.1939834
1025,0.94,4.34,48.17107045,0.359777079,-34.63982795,133.8914378,1.390626724,186.1930114
1026,0.935,3.84,48.30212175,0.353547918,-35.44223574,136.6211459,1.362840711,186.1928596
1027,0.935,3.46,48.28056028,0.353293091,-35.44223574,136.6586598,1.362232356,186.160848
1028,0.94,4.36,48.16393229,0.359787338,-34.63982795,133.8677801,1.390420656,186.1325266
1029,0.94,3.92,48.14829625,0.359579424,-34.63982795,133.9017004,1.389969266,186.1192482
1030,0.94,4.38,48.15679155,0.359797643,-34.63982795,133.8440997,1.390214513,186.0720099
1031,0.935,3.86,48.28389325,0.353568443,-35.44223574,136.5616592,1.362326395,186.041553
1032,0.94,4.4,48.14964822,0.359807993,-34.63982795,133.8203964,1.390008296,186.0114612
1033,0.94,3.94,48.13006066,0.359600033,-34.63982795,133.8433154,1.389442832,185.9676352
1034,0.94,4.42,48.14250232,0.359818389,-34.63982795,133.7966703,1.389802004,185.9508806
1035,0.94,3.52,48.10964957,0.359335626,-34.63982795,133.8849979,1.388853595,185.9466606
1036,0.95,2.84,52.51125716,0.378284326,-39.20515098,138.8142558,1.339396887,185.927382
1037,0.935,3.48,48.25054941,0.353322803,-35.44223574,136.5622287,1.361385601,185.9138518
1038,0.94,4.44,48.13535383,0.35982883,-34.63982795,133.7729214,1.389595638,185.8902681
1039,0.935,3.88,48.2656605,0.353589075,-35.44223574,136.502126,1.36181196,185.8902276
1040,0.935,4.28,48.27337955,0.353800633,-35.44223574,136.4423211,1.362029752,185.8385008
1041,0.94,4.46,48.12820275,0.359839318,-34.63982795,133.7491497,1.389389197,185.8296237
1042,0.955,1.48,49.34480701,0.369918458,-35.423213,133.3937412,1.393007659,185.8185031
1043,0.94,3.96,48.11182081,0.359620748,-34.63982795,133.7848859,1.388916275,185.8160055
1044,0.935,4.3,48.26624523,0.353810924,-35.44223574,136.4181884,1.361828457,185.778171
1045,0.935,1.2,47.45121988,0.333788706,-36.31112435,142.1594528,1.306795665,185.7733567
1046,0.94,4.48,48.12104908,0.359849851,-34.63982795,133.7253552,1.389182681,185.7689475
1047,0.935,3.9,48.24742349,0.353609815,-35.44223574,136.4425462,1.361297404,185.7388838
1048,0.935,4.32,48.25910833,0.353821261,-35.44223574,136.3940318,1.36162709,185.7178087
1049,0.975,2.04,52.36902535,0.401851906,-36.74776381,130.319216,1.425094208,185.7171599
1050,0.94,4.5,48.11389281,0.359860429,-34.63982795,133.7015379,1.388976091,185.7082394
1051,0.94,2.76,48.11472015,0.359883161,-34.63982795,133.6953916,1.388999975,185.7028955
1052,0.94,3.54,48.07964186,0.359365368,-34.63982795,133.7904155,1.387987317,185.6993999
1053,0.945,1.52,48.48743914,0.35649568,-35.51598149,136.011295,1.365228754,185.6865308
1054,0.935,3.5,48.22053413,0.353352691,-35.44223574,136.4657335,1.360538722,185.6669147
1055,0.94,3.98,48.09357669,0.359641569,-34.63982795,133.7264121,1.388389595,185.6643591
1056,0.935,4.34,48.25196885,0.353831645,-35.44223574,136.3698515,1.361425651,185.6574138
1057,0.94,4.52,48.10673396,0.359871054,-34.63982795,133.6776978,1.388769425,185.6474995
1058,0.94,1,44.41811555,0.32590446,-32.61596342,136.2918309,1.361852017,185.6093048
1059,0.975,2.08,52.42892269,0.402250654,-36.81801902,130.3389371,1.424001727,185.6028716
1060,0.935,0.78,42.62043467,0.296148338,-33.04814528,143.9158328,1.289646796,185.6005927
1061,0.935,4.36,48.24482679,0.353842075,-35.44223574,136.3456474,1.361224138,185.5969863
1062,0.935,3.92,48.22918221,0.353630662,-35.44223574,136.3829199,1.360782727,185.5875217
1063,0.94,4.54,48.0995725,0.359881724,-34.63982795,133.6538349,1.388562685,185.5867279
1064,0.93,1,42.34816677,0.314057785,-30.77386052,134.8419583,1.376108361,185.5571462
1065,0.935,4.38,48.23768215,0.353852552,-35.44223574,136.3214195,1.361022553,185.5365263
1066,0.94,4.56,48.09240845,0.35989244,-34.63982795,133.6299493,1.388355869,185.5259245
1067,0.94,4,48.0753283,0.359662495,-34.63982795,133.667894,1.387862791,185.5126964
1068,0.935,4.4,48.23053493,0.353863075,-35.44223574,136.2971678,1.360820894,185.4760338
1069,0.94,4.58,48.0852418,0.359903201,-34.63982795,133.6060409,1.388148979,185.4650893
1070,0.94,3.56,48.04962975,0.359395282,-34.63982795,133.6957723,1.387120912,185.4522017
1071,0.91,1.98,41.41682802,0.311647843,-29.68160296,132.8962447,1.395370327,185.4394763
1072,0.935,3.94,48.21093667,0.353651616,-35.44223574,136.3232472,1.360267931,185.4361414
1073,0.91,1.94,41.28884994,0.309658554,-29.69015739,133.3367006,1.390657833,185.4257271
1074,0.935,3.52,48.19051444,0.353382754,-35.44223574,136.3691745,1.359691719,185.4200373
1075,0.935,4.42,48.22338512,0.353873645,-35.44223574,136.2728924,1.360619163,185.4155088
1076,0.94,4.6,48.07807255,0.359914008,-34.63982795,133.5821098,1.387942013,185.4042224
1077,0.95,2.86,52.45821308,0.378337452,-39.23968092,138.6545602,1.336866454,185.3626302
1078,0.94,4.02,48.05707564,0.359683527,-34.63982795,133.6093316,1.387335864,185.3610174
1079,0.935,4.44,48.21623273,0.353884261,-35.44223574,136.2485933,1.360417359,185.3549513
1080,0.94,4.62,48.07090069,0.359924861,-34.63982795,133.5581559,1.387734973,185.3433238
1081,0.935,4.46,48.20907774,0.353894924,-35.44223574,136.2242703,1.360215481,185.2943614
1082,0.935,3.96,48.19268687,0.353672677,-35.44223574,136.2635282,1.359753014,185.2847432
1083,0.94,4.64,48.06372622,0.35993576,-34.63982795,133.5341792,1.387527856,185.2823935
1084,0.935,4.48,48.20192017,0.353905633,-35.44223574,136.1999237,1.360013531,185.2337391
1085,0.94,4.66,48.05654915,0.359946704,-34.63982795,133.5101799,1.387320665,185.2214315
1086,0.94,4.04,48.0388187,0.359704665,-34.63982795,133.5507249,1.386808814,185.2093224
1087,0.94,3.58,48.01961322,0.359425368,-34.63982795,133.6010685,1.38625438,185.2050664
1088,0.935,3.54,48.16049035,0.353412993,-35.44223574,136.2725517,1.358844592,185.1732199
1089,0.935,4.5,48.19476,0.353916388,-35.44223574,136.1755533,1.359811507,185.1730843
1090,0.935,2.76,48.1955891,0.353939501,-35.44223574,136.1690035,1.3598349,185.1673632
1091,0.94,2.78,48.04957213,0.359960536,-34.63982795,133.4856667,1.387119249,185.1605378
1092,0.94,4.68,48.04936947,0.359957694,-34.63982795,133.4861578,1.387113398,185.1604379
1093,0.935,3.98,48.17443279,0.353693846,-35.44223574,136.2037629,1.359237976,185.1333271
1094,0.935,4.52,48.18759723,0.35392719,-35.44223574,136.1511592,1.35960941,185.1123972
1095,0.94,4.7,48.04218718,0.359968729,-34.63982795,133.4621129,1.386906056,185.0994127
1096,0.94,4.06,48.02055749,0.359725907,-34.63982795,133.4920741,1.38628164,185.0576114
1097,0.935,4.54,48.18043187,0.353938039,-35.44223574,136.1267413,1.35940724,185.0516777
1098,0.94,4.72,48.03500227,0.35997981,-34.63982795,133.4380454,1.386698639,185.0383559
1099,0.935,4.56,48.17326391,0.353948934,-35.44223574,136.1022998,1.359204997,184.9909259
1100,0.935,4,48.15617443,0.353715122,-35.44223574,136.1439514,1.358722818,184.9818934
1101,0.94,4.74,48.02781474,0.359990937,-34.63982795,133.4139552,1.386491146,184.9772676
1102,0.94,3.6,47.98959229,0.359455627,-34.63982795,133.5063041,1.385387721,184.9579943
1103,0.935,4.58,48.16609334,0.353959875,-35.44223574,136.0778346,1.35900268,184.9301418
1104,0.935,3.56,48.13046185,0.353443407,-35.44223574,136.1758654,1.35799734,184.926463
1105,0.94,4.76,48.0206246,0.36000211,-34.63982795,133.3898422,1.386283577,184.9161476
1106,0.94,4.08,48.00229199,0.359747255,-34.63982795,133.4333793,1.385754342,184.9058847
1107,0.93,0.7,38.59763881,0.282992179,-28.47334796,136.3911858,1.355570791,184.8879075
1108,0.935,4.6,48.15892017,0.353970863,-35.44223574,136.0533456,1.358800289,184.8693254
1109,0.94,4.78,48.01343183,0.360013328,-34.63982795,133.3657066,1.386075933,184.8549962
1110,0.935,4.02,48.13791181,0.353736506,-35.44223574,136.0840938,1.35820754,184.8304422
1111,0.935,4.62,48.1517444,0.353981897,-35.44223574,136.028833,1.358597825,184.8084767
1112,0.94,1.12,45.60964056,0.335101539,-33.59164009,136.1069264,1.3577676,184.8015749
1113,0.95,2.88,52.40516265,0.378390944,-39.27421086,138.4947592,1.334340309,184.7991398
1114,0.94,4.8,48.00623645,0.360024591,-34.63982795,133.3415483,1.385868213,184.7938132
1115,0.94,4.1,47.9840222,0.359768709,-34.63982795,133.3746404,1.385226921,184.7541424
1116,0.935,4.64,48.14456602,0.353992978,-35.44223574,136.0042967,1.358395288,184.7475958
1117,0.94,0.78,42.77556378,0.301125927,-32.89049074,142.0520782,1.300545015,184.7451222
1118,0.91,1.78,41.75341905,0.307950618,-30.64345528,135.5847872,1.362555843,184.741844
1119,0.94,4.82,47.99903843,0.360035901,-34.63982795,133.3173673,1.385660417,184.7325988
1120,0.94,3.62,47.95956693,0.359486059,-34.63982795,133.4114794,1.384520934,184.710986
1121,0.935,4.66,48.13738503,0.354004105,-35.44223574,135.9797368,1.358192677,184.6866827
1122,0.935,3.58,48.10042893,0.353473997,-35.44223574,136.0791157,1.357149963,184.6797669
1123,0.935,4.04,48.1196449,0.353757996,-35.44223574,136.02419,1.35769214,184.6789737
1124,0.94,4.84,47.9918378,0.360047256,-34.63982795,133.2931637,1.385452545,184.6713528
1125,0.955,2.48,53.65752644,0.381725317,-40.84472473,140.5658047,1.313695386,184.6606492
1126,0.935,2.78,48.13040551,0.354018167,-35.44223574,135.9546203,1.35799575,184.6257966
1127,0.935,4.68,48.13020143,0.354015279,-35.44223574,135.9551531,1.357989992,184.6257373
1128,0.94,2.8,47.98441797,0.360038449,-34.63982795,133.2758157,1.385238346,184.6187705
1129,0.94,4.86,47.98463453,0.360058656,-34.63982795,133.2689373,1.385244598,184.6100755
1130,0.94,4.12,47.96574814,0.359790268,-34.63982795,133.3158575,1.384699376,184.6023846
1131,0.955,2.16,53.18805122,0.380207608,-40.31258584,139.8921275,1.319390709,184.5723733
1132,0.935,4.7,48.12301521,0.354026499,-35.44223574,135.9305459,1.357787233,184.5647598
1133,0.94,4.88,47.97742863,0.360070103,-34.63982795,133.2446884,1.385036574,184.5487667
1134,0.93,1.14,43.81652256,0.324216766,-32.08715411,135.145764,1.365547172,184.5479159
1135,0.935,4.06,48.10137371,0.353779594,-35.44223574,135.9642402,1.35717662,184.527488
1136,0.935,4.72,48.11582638,0.354037765,-35.44223574,135.905915,1.357584401,184.5037502
1137,0.94,4.9,47.9702201,0.360081595,-34.63982795,133.2204167,1.384828475,184.4874265
1138,0.94,3.64,47.92953717,0.359516663,-34.63982795,133.3165944,1.383654019,184.4640417
1139,0.95,2.76,52.24352634,0.378741595,-39.06703122,137.9397644,1.337279151,184.463971
1140,0.94,4.14,47.94746978,0.359811933,-34.63982795,133.2570307,1.384171707,184.4506116
1141,0.935,4.74,48.10863493,0.354049078,-35.44223574,135.8812604,1.357381495,184.4427084
1142,0.935,3.6,48.0703916,0.353504762,-35.44223574,135.9823028,1.356302462,184.4331322
1143,0.94,4.92,47.96300894,0.360093132,-34.63982795,133.1961225,1.384620299,184.426055
1144,0.955,2.9,53.01175156,0.381917856,-39.90409391,138.8040667,1.32847902,184.3982905
1145,0.935,4.76,48.10144086,0.354060437,-35.44223574,135.8565822,1.357178515,184.3816345
1146,0.935,4.08,48.08309824,0.353801299,-35.44223574,135.9042445,1.356660979,184.3759854
1147,0.94,4.94,47.95579514,0.360104715,-34.63982795,133.1718056,1.384412047,184.364652
1148,0.94,4.18,47.91751882,0.359547648,-34.63982795,133.2716792,1.383307067,184.3556557
1149,0.965,1.06,47.1013146,0.359708239,-33.45862399,130.9431074,1.407748107,184.3349116
1150,0.935,4.78,48.09424417,0.354071843,-35.44223574,135.8318804,1.356975461,184.3205285
1151,0.94,4.96,47.9485787,0.360116344,-34.63982795,133.1474661,1.38420372,184.3032178
1152,0.94,4.16,47.92918713,0.359833703,-34.63982795,133.1981601,1.383643914,184.2988235
1153,0.935,4.8,48.08704485,0.354083294,-35.44223574,135.807155,1.356772332,184.2593904
1154,0.975,1.88,52.41951114,0.40023426,-37.26284106,130.9720739,1.406750254,184.2449983
1155,0.94,4.2,47.90407337,0.359563391,-34.63982795,133.2284502,1.382918917,184.2441441
1156,0.94,4.98,47.94135962,0.360128018,-34.63982795,133.1231039,1.383995316,184.2417522
1157,0.935,4.1,48.06481848,0.353823111,-35.44223574,135.8442029,1.356145217,184.224466
1158,0.94,3.66,47.89950298,0.35954744,-34.63982795,133.2216495,1.382786977,184.217162
1159,0.935,4.82,48.07984291,0.354094793,-35.44223574,135.782406,1.35656913,184.1982204
1160,0.935,3.62,48.04034986,0.353535703,-35.44223574,135.8854269,1.355454837,184.1865591
1161,0.955,2.92,52.98108282,0.3819408,-39.90409391,138.7154312,1.327710458,184.1739288
1162,0.935,4.84,48.07263834,0.354106338,-35.44223574,135.7576333,1.356365854,184.1370183
1163,0.94,4.22,47.89062393,0.359579219,-34.63982795,133.1851827,1.382530652,184.1325974
1164,0.935,2.8,48.06521577,0.35409738,-35.44223574,135.7401055,1.356156427,184.0848165
1165,0.94,3.7,47.89863301,0.359804461,-34.63982795,133.1240666,1.382761862,184.0788822
1166,0.935,4.86,48.06543114,0.354117929,-35.44223574,135.7328371,1.356162503,184.0757842
1167,0.935,4.12,48.04653444,0.35384503,-35.44223574,135.7841154,1.355629334,184.0729299
1168,0.94,4.24,47.87717049,0.359595131,-34.63982795,133.1418766,1.382142272,184.0210157
1169,0.935,4.88,48.05822131,0.354129566,-35.44223574,135.7080173,1.355959078,184.0145181
1170,0.94,3.68,47.86946437,0.359578389,-34.63982795,133.1266447,1.381919807,183.9703472
1171,0.97,0.96,46.5128964,0.358100431,-32.84127698,129.8878536,1.416293782,183.9593595
1172,0.93,1.04,42.88638866,0.317312055,-31.50957387,135.1552455,1.361058986,183.9542614
1173,0.935,4.9,48.05100885,0.35414125,-35.44223574,135.683174,1.355755579,183.9532201
1174,0.955,2.94,52.95040963,0.381963908,-39.90409391,138.6267355,1.326941786,183.9496079
1175,0.96,1.04,47.12698562,0.355584436,-33.9556913,132.5338819,1.387896515,183.9433129
1176,0.935,3.64,48.0103037,0.353566818,-35.44223574,135.7884881,1.354607087,183.9400483
1177,0.935,4.14,48.0282461,0.353867057,-35.44223574,135.7239821,1.35511333,183.9213774
1178,0.94,4.26,47.86371306,0.359611127,-34.63982795,133.098532,1.381753776,183.9093992
1179,0.935,4.92,48.04379374,0.35415298,-35.44223574,135.658307,1.355552006,183.8918902
1180,0.94,3.72,47.87433813,0.359830943,-34.63982795,133.0467516,1.382060506,183.8786608
1181,0.975,1.64,49.76091954,0.396362312,-33.98246733,125.5440237,1.464311554,183.8355645
1182,0.935,4.18,47.99827879,0.353598324,-35.44223574,135.7423822,1.354267805,183.831538
1183,0.935,4.94,48.036576,0.354164757,-35.44223574,135.6334165,1.355348358,183.8305284
1184,0.955,2.5,53.56128148,0.381823921,-40.87798341,140.2774383,1.310272107,183.8016147
1185,0.95,2.78,52.17656228,0.378815265,-39.10156116,137.7361661,1.334385654,183.7931641
1186,0.935,4.16,48.00995346,0.35388919,-35.44223574,135.6638032,1.354597205,183.7698086
1187,0.935,4.96,48.02935562,0.35417658,-35.44223574,135.6085025,1.355144635,183.7691347
1188,0.955,2.96,52.91973198,0.381987179,-39.90409391,138.5379795,1.326173001,183.7253281
1189,0.935,4.2,47.984826,0.35361433,-35.44223574,135.6981941,1.353888235,183.7201886
1190,0.935,4.98,48.0221326,0.354188449,-35.44223574,135.5835649,1.354940838,183.7077091
1191,0.935,3.66,47.98025311,0.353598109,-35.44223574,135.6914866,1.353759212,183.6935999
1192,0.94,3.74,47.85003862,0.359857566,-34.63982795,132.9693832,1.381359015,183.6784562
1193,0.97,0.42,39.89245738,0.272973139,-31.74024847,146.1405966,1.25684137,183.6755477
1194,0.935,4.22,47.97136921,0.353630422,-35.44223574,135.6539659,1.353508553,183.608803
1195,0.965,1.36,48.61813784,0.375146194,-34.32382791,129.5978438,1.416454423,183.569439
1196,0.935,3.7,47.97938267,0.353859453,-35.44223574,135.5888113,1.353734652,183.5512723
1197,0.955,0.94,46.2306824,0.338805253,-34.37648262,136.4520827,1.344834575,183.5054786
1198,0.955,2.98,52.88904988,0.382010613,-39.90409391,138.4491635,1.325404105,183.5010897
