,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
595,0.995,1.3,18.64352161,0.26455843,-23.76866755,70.47033671,0.784373864,55.27509031
596,0.96,4.7,21.61825299,0.245270833,-34.57154149,88.14033351,0.625319325,55.11585386
597,1.04,2.9,25.80828417,0.302128477,-40.08630684,85.42155454,0.643817957,54.99593071
598,0.96,4.9,21.58593617,0.24526522,-34.57154149,88.01058761,0.624384544,54.95245061
599,1.045,2.7,25.60555772,0.301997616,-39.57405125,84.78728435,0.647028973,54.85982948
600,1.045,0.3,16.14501304,0.193490104,-24.55966233,83.44102741,0.657379276,54.85240219
601,0.965,2.7,22.13977003,0.251228663,-35.60274319,88.12597167,0.621855735,54.80164087
602,1.035,2.3,24.54347126,0.297345874,-36.96739435,82.54182544,0.663922132,54.80134471
603,0.89,4.7,14.61527853,0.166033543,-23.48207558,88.02605932,0.622401477,54.78754937
604,1.015,1.3,20.37466291,0.272771831,-27.8374796,74.69489358,0.731914786,54.67029702
605,0.89,4.9,14.58481391,0.166069631,-23.48207558,87.82348573,0.621104121,54.54752889
606,1.02,2.5,22.58692874,0.292391426,-31.99462252,77.24894353,0.705960157,54.5346763
607,0.98,1.9,22.33793747,0.273487221,-33.53274217,81.6781764,0.66615302,54.4101639
608,0.905,0.5,12.94015297,0.141772626,-21.71698949,91.27398809,0.595853904,54.38596214
609,1.025,3.3,23.30100266,0.290416114,-34.38431908,80.23316039,0.677663635,54.37109513
610,0.965,2.1,21.78235777,0.250065984,-35.02576598,87.10644066,0.621895258,54.17108238
611,0.975,2.9,23.48320245,0.270130862,-37.70292679,86.93269001,0.622848263,54.14587495
612,1.025,1.1,20.49437547,0.26277332,-29.52122551,77.99260398,0.694225091,54.14442262
613,1.02,2.7,22.60961359,0.292431854,-32.51783733,77.31583701,0.69529881,53.75760943
614,0.89,2.7,14.42916946,0.165386788,-23.48207558,87.24499458,0.614475897,53.60994634
615,0.975,2.3,23.17278069,0.269796141,-37.14309453,85.88996346,0.62387857,53.58490756
616,0.965,2.5,21.84001622,0.251701809,-35.41041757,86.76940513,0.616768107,53.51660178
617,0.89,3.5,14.40051373,0.165671775,-23.48207558,86.92195004,0.613255574,53.30537033
618,1.03,2.1,23.37889262,0.296470536,-34.68037753,78.8573898,0.674124513,53.15969951
619,1.04,1.7,25.21979582,0.298138882,-40.15253897,84.59076409,0.628099654,53.13142962
620,1.02,2.3,22.19184499,0.291811396,-31.78453373,76.04858922,0.698196336,53.09684636
621,0.995,1.5,19.86031621,0.274381926,-27.09177613,72.38201339,0.733075459,53.06147766
622,0.89,3.7,14.34367343,0.165705013,-23.48207558,86.56149383,0.610834991,52.87478934
623,0.985,2.7,21.33354112,0.275154215,-31.30683385,77.53303398,0.681434003,52.83364572
624,0.885,0.1,6.484769988,0.083585934,-9.531096539,77.58207201,0.680380265,52.78531071
625,1.01,0.3,16.03727439,0.183662241,-26.57154679,87.31938755,0.603550652,52.70167331
626,0.965,0.5,15.39446878,0.181112636,-24.84900484,84.99941881,0.619520535,52.65888545
627,1.035,2.1,23.91163995,0.297471159,-36.51047267,80.38305317,0.65492551,52.64491213
628,0.965,1.3,20.31200831,0.236756077,-33.11245204,85.79297533,0.613425073,52.62756215
629,0.89,3.9,14.28682082,0.165740314,-23.48207558,86.20003497,0.608413885,52.44529813
630,0.975,1.3,21.52438221,0.256870428,-34.65680001,83.79470689,0.621072407,52.04258031
631,0.89,4.1,14.22995587,0.165777676,-23.48207558,85.83758816,0.605992253,52.0169134
632,0.965,1.5,21.52282,0.242491444,-36.7406711,88.75702863,0.585803671,51.99419317
633,0.9,1.3,14.79889462,0.170163323,-24.75372221,86.96876824,0.597845225,51.9938628
634,1.03,1.7,23.24236517,0.293301307,-35.55759935,79.2439878,0.653653947,51.79814542
635,1.03,2.9,23.57132225,0.29719761,-36.09246976,79.31195101,0.653081443,51.79716345
636,0.89,2.9,14.17595506,0.165590545,-23.48207558,85.60848103,0.603692592,51.68120577
637,1.015,1.9,21.07467143,0.28978763,-29.68643146,72.72453776,0.709909221,51.62781994
638,0.985,2.5,21.03576576,0.275586282,-31.10167828,76.33096114,0.676354683,51.62680304
639,0.89,4.3,14.17307857,0.165817099,-23.48207558,85.47416821,0.603570094,51.58965177
640,0.97,0.9,19.41804192,0.223210868,-32.75147053,86.99415997,0.592890689,51.57802742
641,1.035,2.9,24.10490019,0.298195686,-37.88300155,80.83584473,0.636298583,51.43573342
642,1.035,1.7,23.7745229,0.294312831,-37.36311689,80.77977047,0.636309946,51.40097141
643,0.89,3.1,14.10876427,0.165622255,-23.48207558,85.18640354,0.600831227,51.18265133
644,0.985,2.1,20.80254736,0.275550367,-30.69136673,75.49453689,0.677798012,51.17004705
645,0.965,2.9,21.46956353,0.251906183,-35.79506881,85.22841027,0.599791095,51.11924154
646,0.97,0.7,18.3132219,0.207384468,-31.6536665,88.30565787,0.578549784,51.08921925
647,1.02,2.1,21.57198234,0.291991505,-31.28964853,73.87880119,0.68942872,50.93416736
648,0.99,2.7,21.06767329,0.278785406,-31.30683385,75.56949838,0.672941677,50.85386499
649,1.045,2.9,24.73725892,0.302880303,-39.80362101,81.67338273,0.621482626,50.75858839
650,0.89,3.3,14.04156817,0.165656264,-23.48207558,84.76327954,0.597969635,50.68586736
651,0.965,2.3,21.17415034,0.251540642,-35.2180916,84.17784951,0.60122935,50.61019378
652,0.99,2.5,20.9433534,0.278884707,-31.10167828,75.09681543,0.673383385,50.56894777
653,0.9,2.7,14.73279534,0.18239318,-23.72710751,80.77492466,0.620926732,50.15531003
654,1.02,1.7,21.55689778,0.288450477,-32.21220845,74.73344487,0.669215146,50.01275322
655,0.895,1.5,14.07984954,0.165898019,-24.19966143,84.87051056,0.581820104,49.37936931
656,1.02,2.9,21.76202512,0.293340953,-32.77421585,74.18679497,0.663998346,49.25990915
657,0.985,2.9,20.66775856,0.275772948,-31.51198942,74.94483664,0.655869685,49.15404637
658,0.985,1.7,20.08302933,0.272755328,-30.11601705,73.63019983,0.666855424,49.10069815
659,1.02,0.5,16.64446711,0.20764478,-27.20762088,80.15837019,0.611757536,49.03748702
660,0.89,2.5,13.84940532,0.166855169,-23.48207558,83.00255467,0.589786251,48.95376555
661,0.96,4.5,20.40999212,0.246503887,-34.57154149,82.79785107,0.590369745,48.8813462
662,0.975,1.5,22.17074132,0.264553407,-38.06600482,83.8044067,0.5824289,48.81010842
663,1.045,2.3,24.4588276,0.302423479,-40.53701501,80.87608689,0.603370218,48.7982222
664,0.995,1.9,19.70777555,0.28108958,-28.33376164,70.1120816,0.695558034,48.76702166
665,0.985,2.3,20.36439421,0.275444298,-30.8965223,73.93289436,0.659116065,48.73035842
666,0.99,2.3,20.44399957,0.2784318,-30.8965223,73.42551965,0.661692581,48.58512158
667,0.95,1.9,19.48814664,0.241666316,-32.43542164,80.64072396,0.600829145,48.45129719
668,1.035,0.3,14.95413716,0.189472339,-24.40021624,78.92517327,0.612869042,48.37079535
669,0.9,2.5,14.42162829,0.183137819,-23.49931471,78.74740658,0.613704207,48.32761467
670,0.96,3.9,20.24976807,0.245913206,-34.57154149,82.34518359,0.58573518,48.23247092
671,0.96,4.1,20.09975791,0.246059975,-34.57154149,81.68641791,0.581396057,47.4921613
672,0.96,1.1,18.62802695,0.223378646,-32.75849255,83.39215629,0.568647258,47.42072097
673,1.045,2.1,23.90161726,0.302485442,-39.93831887,79.01741341,0.598463279,47.2890203
674,0.955,1.9,19.39652544,0.244689744,-32.70640519,79.26987493,0.593049751,47.01097955
675,0.96,4.3,19.94957567,0.246217584,-34.57154149,81.02417108,0.577051957,46.75515649
676,0.99,2.9,20.2307319,0.279737325,-31.51198942,72.32045955,0.642001101,46.42981465
677,0.89,1.7,13.92990644,0.163552263,-25.67588355,85.1709795,0.542528806,46.20770981
678,0.99,1.7,19.53893841,0.275246672,-30.11601705,70.98701048,0.648788928,46.05558641
679,1.04,1.9,22.95210297,0.302447626,-37.82396137,75.88785969,0.606813833,46.049803
680,0.9,2.9,14.20147943,0.183205656,-23.95490031,77.51659914,0.592842351,45.95512291
681,1.045,1.7,23.66182244,0.299113324,-40.97401441,79.10654771,0.577483627,45.68273607
682,0.96,0.5,14.52870434,0.178214782,-25.99509947,81.52356498,0.558901663,45.56365608
683,0.895,1.1,12.78152163,0.158843904,-22.59484631,80.46592467,0.565683052,45.51820987
684,0.99,2.1,19.73196491,0.278757329,-30.69136673,70.78545694,0.64291581,45.50908941
685,1.025,2.5,21.40487407,0.294040491,-34.246266,72.79566833,0.625027969,45.4993287
686,0.9,1.1,13.37961952,0.16613083,-23.85636361,80.53664412,0.560840694,45.16822737
687,0.97,0.1,9.853827644,0.131053188,-16.45196114,75.18953033,0.598945473,45.03442879
688,1.025,2.7,21.42688509,0.293364715,-34.75329845,73.03838531,0.616542488,45.0312678
689,0.9,0.9,13.34812793,0.159591604,-24.80927625,83.63928663,0.538029719,45.00042189
690,1.04,1.5,23.28124926,0.294957132,-41.04985252,78.93095881,0.567145747,44.76535758
691,0.9,2.1,14.22842801,0.18156387,-24.97449123,78.36596592,0.569718433,44.64653531
692,1.03,0.3,14.31187116,0.188557134,-24.40021624,75.90204025,0.586546899,44.5201063
693,0.895,0.9,13.01138946,0.153170244,-24.86713814,84.94723975,0.523236305,44.44747981
694,1.025,2.3,21.01356192,0.293410223,-34.04322995,71.61836993,0.61726111,44.20723454
695,0.9,1.7,14.331596,0.178991717,-26.01009977,80.06848719,0.551001193,44.11783195
696,0.89,1.3,13.46590702,0.157109202,-26.27091337,85.71049218,0.512578563,43.9333609
697,1.025,0.5,15.73204911,0.208210038,-27.46885844,75.5585525,0.572723077,43.27412665
698,1.03,1.9,20.76592576,0.297516256,-33.6793167,69.79761713,0.616578001,43.03567523
699,1.035,1.9,21.28739036,0.298514639,-35.53745911,71.31104328,0.599012729,42.71622263
700,0.96,3.5,19.13166945,0.24812518,-34.57154149,77.1049091,0.55339359,42.66936243
701,1.025,2.1,20.39963901,0.293535189,-33.56482762,69.49640035,0.607768324,42.23771074
702,1.03,1.5,21.19628115,0.290177756,-36.8603794,73.0458512,0.575042403,42.00446182
703,0.96,1.7,18.86306113,0.242286101,-34.9694908,77.8544912,0.539414807,41.99586533
704,1.035,1.5,21.71960396,0.291201218,-38.62939625,74.58624008,0.562255848,41.93654968
705,0.96,3.7,18.92153251,0.248426976,-34.57154149,76.16536972,0.547315268,41.68646977
706,0.96,3.1,18.86740527,0.247075422,-34.57154149,76.36293847,0.54574961,41.67504386
707,1.02,1.9,19.19268284,0.292568225,-30.23651907,65.60070849,0.634751732,41.64016331
708,1.015,0.3,14.24030074,0.184588161,-26.40506132,77.1463385,0.539301938,41.60516985
709,0.9,0.1,7.166115584,0.093160848,-13.29271175,76.92196577,0.539101104,41.46871671
710,0.9,2.3,13.90965453,0.183325286,-25.64522318,75.87417342,0.542387736,41.15322111
711,1.025,2.9,20.58747271,0.294270103,-35.00118399,69.9611428,0.588193608,41.15069703
712,1.025,1.7,20.26641026,0.2903332,-34.45702744,69.80397095,0.588164789,41.05623781
713,0.975,1.9,20.82298706,0.271056119,-39.21213846,76.82168237,0.531034212,40.79494159
714,1.04,1.3,21.83030384,0.285107668,-41.16219481,76.56863102,0.530348392,40.60805036
715,0.97,1.1,18.08237024,0.233814547,-34.66503049,77.33637833,0.521631454,40.34108744
716,1.02,1.5,19.55187796,0.284906097,-33.33327997,68.6256917,0.586557278,40.2528989
717,0.96,3.3,18.54479854,0.247498154,-34.57154149,74.92903777,0.53641804,40.1932876
718,0.985,1.3,17.17009874,0.261889228,-28.18259316,65.56244751,0.609244815,39.94358118
719,0.97,4.7,19.86781685,0.258708365,-38.44880258,76.79619053,0.516734346,39.68322929
720,0.97,4.9,19.83596516,0.258703,-38.44880258,76.67466238,0.515905928,39.55691283
721,0.97,0.5,14.603337,0.183921171,-29.40475313,79.39997846,0.496631852,39.43255833
722,0.89,2.3,13.06677641,0.167807977,-25.84963649,77.86743313,0.505491689,39.36134031
723,0.89,2.1,13.11943296,0.166915454,-26.35160184,78.59927091,0.497860928,39.13150599
724,0.96,2.7,18.61320219,0.247459891,-35.87682584,75.21704689,0.5188085,39.02324327
725,0.89,1.9,12.84690693,0.16620893,-25.65835378,77.29372253,0.500691005,38.70027157
726,1.045,1.9,21.35004112,0.303456263,-38.84761913,70.35623829,0.549584289,38.66668317
727,1.045,1.5,21.81973362,0.295892664,-41.69762295,73.74205683,0.523284832,38.58809982
728,0.965,1.9,18.90082515,0.251701372,-37.33272016,75.09226109,0.506280418,38.01774129
729,0.9,1.5,13.32953822,0.174556333,-27.1068386,76.36238673,0.49174079,37.55050034
730,1.02,1.3,18.66689846,0.275491307,-33.85210067,67.75857516,0.551425114,37.36378001
731,1.03,1.3,19.66754748,0.280237312,-37.25074106,70.18175904,0.527977348,37.05437902
732,0.96,2.1,18.26610957,0.246277875,-36.56583663,74.16869911,0.499540316,37.05025536
733,1.035,1.3,20.15080411,0.281315901,-39.06942647,71.6305195,0.51576913,36.94481075
734,0.895,0.1,6.684294136,0.088699491,-13.81871008,75.35887822,0.48371332,36.4520932
735,0.985,1.5,17.744507,0.271030384,-31.92992528,65.47054516,0.555732807,36.38412983
736,0.96,2.5,18.32210325,0.247939121,-37.39590557,73.89758908,0.489949447,36.20608289
737,0.96,2.9,17.96234671,0.248145177,-36.0683329,72.38644289,0.498008787,36.04908461
738,0.99,1.3,16.27549708,0.263263287,-28.18259316,61.82212972,0.577501757,35.70238855
739,0.985,1.9,18.05181651,0.276680078,-33.17118297,65.24436683,0.544201771,35.50609997
740,0.89,1.5,12.78886857,0.160521206,-28.88502958,79.67089784,0.442750752,35.27434993
741,1.045,1.3,20.47387401,0.286009605,-41.64764999,71.58456802,0.491597341,35.19078332
742,0.935,0.3,11.1356064,0.148812695,-23.74963606,74.82968058,0.468874823,35.08575323
743,0.99,1.5,17.46798777,0.273198408,-31.92992528,63.93883439,0.547072617,34.97918543
744,0.97,4.5,18.67694625,0.259876084,-38.44880258,71.86866133,0.485761454,34.91102543
745,0.97,3.9,18.51902828,0.25931562,-38.44880258,71.41501271,0.481654227,34.39734273
746,1.02,0.3,12.94683836,0.184933961,-26.40506132,70.0079005,0.490316542,34.3260317
747,0.96,2.3,17.67546305,0.247772885,-36.98154766,71.3373583,0.477953579,34.09594569
748,0.97,4.1,18.3711772,0.259454608,-38.44880258,70.80690263,0.477808825,33.83216297
749,0.96,1.5,17.66409134,0.239156392,-38.89368424,73.86000091,0.454163489,33.54451572
750,0.9,1.9,12.74912818,0.183586136,-26.5861042,69.44493997,0.479541044,33.30169905
751,0.97,4.3,18.22315651,0.259603888,-38.44880258,70.19600779,0.473959013,33.27003054
752,1.025,1.9,17.8497692,0.29458428,-32.54666731,60.59308121,0.548436159,33.2314367
753,1.025,1.5,18.27219793,0.286750377,-35.7830476,63.7216178,0.510638393,32.53870453
754,0.99,1.9,17.28305055,0.279483669,-33.17118297,61.83921443,0.521026053,32.21984184
755,1.025,0.3,12.55370882,0.18533039,-27.05606404,67.73691478,0.463988731,31.42916512
756,0.96,1.3,16.44777224,0.233315594,-37.95361645,70.49581199,0.433365085,30.55042359
757,0.97,3.5,17.41702231,0.261412787,-38.44880258,66.62651242,0.452992581,30.1813158
758,0.89,0.9,11.3592788,0.148724861,-29.09248032,76.37780753,0.39045412,29.82202962
759,0.89,1.1,11.16863636,0.154406288,-27.1603472,72.33278191,0.411211104,29.74404311
760,0.97,3.7,17.20990984,0.261698986,-38.44880258,65.76223351,0.447605873,29.43556193
761,0.98,0.3,11.70057057,0.172935809,-26.89750792,67.65846025,0.435005749,29.43181915
762,0.95,0.3,11.14408852,0.155625781,-27.13019674,71.60824154,0.410763277,29.41403596
763,0.97,3.1,17.15656166,0.26041619,-38.44880258,65.88131747,0.446218361,29.39745348
764,0.94,0.3,10.36165684,0.149690974,-24.57597334,69.22031828,0.421617353,29.1844874
765,0.97,3.3,16.83859815,0.260816874,-38.44880258,64.5609999,0.437948571,28.27439766
766,1.025,1.3,16.78931515,0.276730291,-36.17993587,60.67031939,0.46405044,28.15408839
767,0.91,0.3,11.26695597,0.133990629,-34.1390675,84.08764119,0.330031158,27.75154156
768,0.995,0.3,11.32275698,0.174855309,-26.57154679,64.75500812,0.426123367,27.59362208
769,0.97,1.7,16.60755615,0.257053714,-39.52356472,64.60733797,0.420193782,27.1476017
770,0.97,2.7,16.90027465,0.260781267,-40.57047035,64.8063215,0.416565904,26.99610389
771,0.97,2.1,16.54862706,0.259664851,-40.03800226,63.73071678,0.413322996,26.34137081
772,0.97,2.5,16.61337953,0.261235678,-40.39298109,63.59536973,0.411293722,26.15637631
773,0.975,0.3,11.17592774,0.171854013,-27.98565743,65.0315204,0.399344835,25.97000177
774,0.99,0.3,11.19892747,0.173411077,-27.95945204,64.58023142,0.400541736,25.86707803
775,0.985,0.3,11.16439708,0.173195951,-27.95945204,64.46107457,0.39930672,25.73974024
776,0.88,0.1,4.554114627,0.078303543,-10.34787475,58.159752,0.440101445,25.59619088
777,0.93,0.3,9.713394736,0.146983328,-25.324086,66.08501015,0.383563487,25.34779695
778,0.97,2.9,16.25881836,0.261430765,-40.7479596,62.19167941,0.399009386,24.81506384
779,0.97,1.5,15.9526255,0.253411431,-41.06194512,62.95148343,0.388501457,24.45674302
780,0.895,0.7,10.89790383,0.146196826,-33.41967105,74.54268437,0.326092493,24.30780975
781,0.97,2.3,15.96655819,0.261082452,-40.21549152,61.15523307,0.397025066,24.28016047
782,0.97,1.3,14.98236797,0.248201089,-37.81765412,60.36382838,0.396173912,23.91457402
783,0.96,1.9,15.19847458,0.248245997,-39.37128769,61.2234427,0.3860294,23.63404888
784,0.945,0.3,9.787221583,0.152675877,-26.57422475,64.10457105,0.368297539,23.60955578
785,0.9,0.7,10.94553665,0.151504177,-35.0661049,72.24577487,0.312140076,22.55080166
786,0.915,0.3,10.44793679,0.135192197,-36.55717212,77.28209911,0.285797182,22.08700617
787,0.955,0.3,9.579028407,0.157345743,-27.79221062,60.87885327,0.34466594,20.98286721
788,0.9,0.5,8.782322711,0.13353191,-28.29961903,65.76946838,0.310333602,20.41047603
789,0.885,4.5,9.239975819,0.160506261,-28.27393054,57.5676971,0.326801957,18.81323605
790,0.885,4.7,9.161203054,0.160497185,-28.27393054,57.08014795,0.3240159,18.49487552
791,0.885,4.9,9.132188115,0.160534205,-28.27393054,56.88624495,0.322989692,18.37367073
792,0.89,0.7,9.502770173,0.142267757,-35.05087243,66.79496733,0.271113656,18.1090278
793,0.895,0.5,8.394130111,0.129363944,-30.45335334,64.88771002,0.275638943,17.88557977
794,0.885,2.7,8.98395016,0.159825933,-28.27393054,56.2108415,0.317746772,17.86081344
795,0.885,3.5,8.956658034,0.160120573,-28.27393054,55.93695981,0.316781497,17.71979385
796,0.885,3.7,8.902522538,0.16015437,-28.27393054,55.58713467,0.314866818,17.50254421
797,0.885,3.9,8.848375311,0.160190302,-28.27393054,55.23664801,0.312951724,17.28640423
798,0.97,1.9,13.77332185,0.261189984,-42.18340224,52.73296341,0.326510455,17.21786387
799,0.885,4.1,8.794216334,0.160228366,-28.27393054,54.88551467,0.311036215,17.07138274
800,0.885,2.9,8.7427852,0.160034138,-28.27393054,54.63075149,0.309217185,16.89276717
801,0.885,4.3,8.740045592,0.160268562,-28.27393054,54.53374954,0.309120289,16.85748844
802,0.885,3.1,8.678791751,0.160066244,-28.27393054,54.21999984,0.306953847,16.64303754
803,0.885,3.3,8.614793238,0.160100729,-28.27393054,53.80858213,0.30469033,16.39495467
804,0.925,0.3,8.450727515,0.144854741,-31.71140375,58.33932291,0.266488598,15.54676435
805,0.885,1.7,8.715802276,0.157881158,-31.15774999,55.20482851,0.27973144,15.44252618
806,0.89,0.5,7.704919829,0.12612213,-32.04512172,61.09094261,0.240439712,14.68868863
807,0.885,2.5,8.431774638,0.161339156,-30.16349116,52.26117971,0.279535767,14.60886896
808,0.89,0.3,6.731692509,0.114059607,-31.24403519,59.01907523,0.215455285,12.71597168
809,0.885,1.3,8.078746819,0.153599951,-34.38513684,52.5960248,0.234948805,12.35737319
810,0.885,2.3,7.83778793,0.16217269,-32.07864229,48.32988787,0.244330413,11.80846148
811,0.885,2.1,7.832231104,0.161325757,-32.29442479,48.54916696,0.242525797,11.7744254
812,0.96,0.3,7.748070524,0.159182619,-32.05669871,48.67409886,0.241698953,11.76447875
813,0.885,1.9,7.516961781,0.160661033,-32.25810875,46.78770979,0.233025496,10.90272926
814,0.965,0.3,7.485629583,0.162107284,-31.87785197,46.17700935,0.234822271,10.84339019
815,0.92,0.3,7.161163267,0.142608004,-33.63132664,50.21571784,0.212931335,10.69249982
816,0.885,0.3,5.767810624,0.110758412,-28.37830562,52.07559901,0.203247181,10.58421871
817,0.885,0.9,7.103327665,0.144343798,-34.56385778,49.21117332,0.205513161,10.11354378
818,0.885,1.5,7.537092673,0.155635991,-36.58238618,48.42769735,0.206030646,9.977589789
819,0.97,0.3,7.10234674,0.164310746,-30.81531745,43.22508979,0.230481051,9.962564108
820,0.905,0.3,6.366733948,0.127847183,-35.32235249,49.79956381,0.1802466,8.976202069
821,0.885,1.1,6.511179958,0.150182786,-34.2853027,43.35503505,0.189911695,8.233628205
822,0.88,4.5,5.672851438,0.153254851,-26.17904696,37.01580345,0.216694345,8.021115291
823,0.88,4.7,5.596650921,0.153244716,-26.17904696,36.52100434,0.213783601,7.807591806
824,0.88,4.9,5.568583436,0.153283261,-26.17904696,36.32871189,0.212711465,7.727533534
825,0.88,2.7,5.425186217,0.152540035,-26.17904696,35.56565479,0.207233908,7.370409643
826,0.88,3.5,5.398785289,0.152848544,-26.17904696,35.32114315,0.206225433,7.284118033
827,0.88,3.7,5.346417535,0.15288352,-26.17904696,34.97052885,0.204225064,7.141858485
828,0.88,3.9,5.294038432,0.152920731,-26.17904696,34.61949473,0.202224261,7.000901748
829,0.88,4.1,5.241647965,0.152960175,-26.17904696,34.26805674,0.200223025,6.861253968
830,0.88,2.9,5.191896263,0.152756265,-26.17904696,33.98810696,0.198322585,6.740609227
831,0.88,4.3,5.189246115,0.153001851,-26.17904696,33.91623084,0.198221353,6.722921174
832,0.88,0.3,4.169069454,0.103856584,-25.42635016,40.14256306,0.163966493,6.582035267
833,0.88,3.1,5.129992457,0.152789391,-26.17904696,33.57558017,0.195957953,6.579401966
834,0.88,3.3,5.068083753,0.152825009,-26.17904696,33.16265971,0.193593134,6.420063233
835,0.88,1.7,5.261353361,0.150300669,-28.69703246,35.00552188,0.183341374,6.417960479
836,0.88,0.9,5.359402106,0.137046566,-33.10044003,39.10643118,0.161913319,6.331852067
837,0.885,0.7,5.662270053,0.138137312,-38.27997118,40.99015674,0.147917302,6.063153389
838,0.885,0.5,4.888688768,0.121350646,-32.94415721,40.28564288,0.148393196,5.978115286
839,0.88,2.5,4.891041437,0.154120631,-28.12379549,31.73515052,0.173911144,5.519096321
840,0.88,0.7,4.914304808,0.130364443,-34.32964052,37.69666544,0.143150488,5.396296071
841,0.895,0.3,4.754209302,0.117126292,-38.06988295,40.59045333,0.124881112,5.068980933
842,0.88,2.1,4.600029651,0.153591233,-29.40079205,29.94981913,0.156459378,4.685930087
843,0.88,1.3,4.451383069,0.146058431,-32.49258642,30.47672792,0.136996883,4.175216738
844,0.88,2.3,4.340423413,0.154964854,-30.07717992,28.00908267,0.144309521,4.041977291
845,0.88,1.9,4.197226324,0.15305787,-29.60062052,27.42247963,0.141795214,3.88837637
846,0.88,1.1,3.866991796,0.142435158,-32.61436186,27.14913819,0.118567146,3.218995825
847,0.88,1.5,4.023823342,0.148070529,-34.53512147,27.17504531,0.116513948,3.166271812
848,0.9,0.3,3.82741532,0.12101138,-39.96338157,31.62855702,0.095773059,3.029163672
849,0.88,0.5,3.146601313,0.114703113,-30.10107613,27.43257129,0.104534512,2.86765046
